Video ID,Author,Comment
l2TYc4sf9dw,@uarda6174,ti je per te qi grune dhe pidhnin e femive dhe robve ca ke or kurve burre o gjergji gru qim
l2TYc4sf9dw,@alfalhambra,"O Luc,boll se je i pa degjueshem!
Flet si Enver Hoxha ne lulzimin e vet.
Duhet ti japim fund ideollogjizmave komuniste , duke fol per baben,per nenen,per shoket,per miqte etj ,duke ngrit zerin e duke loz teater,dhe beson se ja hedh popullit me intrigat e tij.! Ti sje shkodran,ti je shushunje, ku gjen gjak pi."
l2TYc4sf9dw,@barda6861,"Jua hanger koken Berisha, keni 30 vjet gam gam gam, dhe ai prap jua nxjerr te palarat. Sikur te beheshit bashke shqiperia dhe shqipetaret do ishin ma mire, por jeni te pa ngopur ne kurriz te te tjereve."
l2TYc4sf9dw,@DirtySouthAlboz,aj qe e ndihmove na pruni grekun mrenda dhe tash shkaun
l2TYc4sf9dw,@luanveliu3443,Me sali-hun ke prek fundin. Tash po e krruan me gjefhe fiku do prekesh hekrat e birucen.
l2TYc4sf9dw,@servisluli5635,"Albanistan RUMPALLA,,""fajin e ka Saliu gjithmone""😅😅😅😅😅"
l2TYc4sf9dw,@Broke77720,Pse bertet kur je njeri I paster o klluf kur ske duret e pista ste bo pershtypje po ti je zagar I edi rames
l2TYc4sf9dw,@linditakryekurti3503,👏👏👏
l2TYc4sf9dw,@nasi8217,Rroft sali berisha
l2TYc4sf9dw,@enizeneli3562,Pilleropsh hajdut
l2TYc4sf9dw,@ritvanaismaili4776,"Ylli Rakipi je nje sahan lepires dhe jo koherent. Nuk te ecen punet dhe ne fund nje pazarxhi 
E Turpshme"
l2TYc4sf9dw,@altindyrmishi9626,O qelbesire  c thua more? Po iken gjithe shqiptaret o plehere. Po gjithe hajdutet bashke jane. O kellire
l2TYc4sf9dw,@fullbridgeelectric,Ky ne rralle te pare nuk ka familje per vete. Dhe pastaj beso brockullat e tija!
l2TYc4sf9dw,@anillemi7522,Si mund te duash Sali Vrasesin?!
l2TYc4sf9dw,@nazmijesulce2800,"Bravo ardita esht  femera me e rrezikshmjane bot  mafjoze hajdute esht si saliu po ,e e rreziksh,e"
l2TYc4sf9dw,@daniberisha9925,Ky ështe nje biznismen ne Leter ( serbet e kan ne dor)
l2TYc4sf9dw,@kuitimbullari.hallimath.or7732,Ky ishte mashtrusi ma imath. Por tashi qe po dalin hajdute ne shesh. Shpiku një tjeter pordh me rrigon
l2TYc4sf9dw,@ledinacepa7778,Respekt flet me ndjenja bravo
l2TYc4sf9dw,@bexhetzykollari5731,Bravo rrespekte
l2TYc4sf9dw,@pepkolaj,"Ylli me ca pyetje ta qan menderen, qe don pergjigjen sikur thotë ky, jo si don i ftuari 😂"
l2TYc4sf9dw,@lulzimluli5341,Pse nuk te votuan ty sepse ti je me hajduda se qeveria e edvinit
l2TYc4sf9dw,@lulzimluli5341,Po kush te besoje ty ti je klyshi i edvinit
l2TYc4sf9dw,@lulzimluli5341,Po ti mos bej si burre i mire se ti ke tregu kush je te gjithe shqiptareve
l2TYc4sf9dw,@ardiangjata7819,Ishte partija e punes qe i la    amanet ramiz alia  sali berishes  ilir metes fatos nano komunizimi  ne kohen e sali berishes lulzonte  sistemi        qe ti japim populli shqiptar paknaqesi se te rrij ne shqiperi uje drita pensione qesharake te drejta jo e jo largimin e inteligjences shqiptare edhe atehere do ta blinin shqiperin per nje cop buke ky ishte misjoni qe e la ramiz Alia misjonarve te sigurimit te shtetit komunist pasojat e ati sistemi te fthiqur edhe sot po sundon ne shqiperi kjo eshte paftyrsia rraces se keqe te komunizimit  gjakatar e gjak pirs se e shkatrroi popullin shqiptar edhe shqiperin ton te bukur....duhet revuluzion i fuqishem populli shqiptar i ka degjuar per 33 vite hajdutat berishijan fatos nano ilir meta qe vodhen dogjen grabiten  gjak derdhije mbi kete popull  per keta mostra kriminela maskarenjve te komunizimit. Ka ardhur dita e gjykimit  edhe e denimit me konfiskim pasurish dhogarit bankare brenda edhe jasht vendit edhe celsat ne det ligji duhet te mari masa te rrepta
l2TYc4sf9dw,@rabitbehluli1834,"Dil dhe rrasja ne mes te rruges,mu si aj qe i ra boks ma heret."
l2TYc4sf9dw,@tinaristani9271,Bravo Gjergj ke shume te drejt kur thua qe njeriut shikoi genin sa te drejt ke geni ka domethënje te madhe  bravo qe je kaq i drejtpërdrejt dhe flet me shpirt  dhe vertet e nderon baben e nen rende vazhdo keshtu dhe thuaji gjithmone te vertetat
l2TYc4sf9dw,@enveromuri7103,"O gjergj luca, ti je thjesht nji hajdut halabak e sahan lepires i Ramovicit."
l2TYc4sf9dw,@defrimzakolli1015,AJDUT
l2TYc4sf9dw,@GbYy-pf4po,O ylli o danc pyete këtë milloshevic nga i gjeti pronat në çdo anë të shqipris duke ja u vjedh ish pronarve në tër shqiperin o zot mos na rente për pjes se ka hardh koha fis dhe parti tani po kjo është më keq se i vjedhur me hajdutin partizan klm ylli
l2TYc4sf9dw,@poguelife4242,Ti je funderrin luka
l2TYc4sf9dw,@marianthijorga613,Do e paguaj edhe berisha 1 dit faturen e te gjith atyre qe u ka ber (mir)
l2TYc4sf9dw,@besyfiarexa1651,"Gjergj Luci me shkinen ne video qe çmendej nga gzimi per Bashkim me Serbin.
O Gjergj Luca, po ti ne kohen e Berishoviqit ke sjell kamionat me mall dhe askush nuk guxonte ti kontrollonte ne doganen shqiptare. O Luci, legen i çdo qeverije ke qene njesoj sikurse qe çdo qeveri ka ene antishqiptare."
l2TYc4sf9dw,@gentjanulluri7441,"Edi Rama o Fat n'fatkeqesi, nese naj Lider ka me ndertu shqiperin, ka me ndertu Edi Rama lider i kalibrit boterore, Marshall Tita i dytë, Churchilli 2 
Humb shum kosova qe nuk di ta shfrytezoj aftesin e tij ne diplomaci, dhe aftesit e tija ne reformat ekonomike Edi rama i pa zevendesueshem"
l2TYc4sf9dw,@alfredsosecela.248,Jam dakorte me ty tamam malok muti zene kaq
l2TYc4sf9dw,@TaniQosja,"Kto jan llumi qe kan njollos shqiperin,ky shfrytzon me 100 ndra gra me rroga qesharake"
l2TYc4sf9dw,@aferka4050,"Ti  Luca je pler qen qe  kafshin te zotin,ben pasrim parash."
l2TYc4sf9dw,@Artishqiptar,O mashtrus o intrigant!! Do kishe ber me shum karrier si aktor ose regjizor...kete brez nuk e mashtroni se jan fakte qe i kemi perjetuar dhe po i perjetojm.... te hapesh nje biznes ne shqiperi pa mbeshtetje politike ka qen dhe eshte 7 me hiç ... hajt ik pirdhuni legena dalleveraxhinj 😂
l2TYc4sf9dw,@nikokaci954,Kujdes o gjergj se kta jan buk shkel
l2TYc4sf9dw,@nikokaci954,Mos ktu gabove i the burr vec burr nuk asht
l2TYc4sf9dw,@nikokaci954,He te lumt goja se ke respektin ma te madh nga velipoja e nga shengjini se ky sala eshklysh komunist hallall te qoft
l2TYc4sf9dw,@nikokaci954,O rakipi kta jan maloket  burra te vertet
l2TYc4sf9dw,@nikokaci954,Kam ken ushtar ne garden e republikes
l2TYc4sf9dw,@nikokaci954,Je i math o gjergj luca me ke ardh me axhen me me taku ne mullet te tiranes respekt
l2TYc4sf9dw,@ariston0126,"E verteta nga Gjergj Luca . PD e moren ne qafe po te besuarit e PD . U kthyen ne perbindesha , hajduter , kriminele e pronar te popullit e biznezeve . Respekt Gjergj 👍"
l2TYc4sf9dw,@freedomfighter5742,"Ky Plera pi*h Pi*h kurva na ben si njeri i ndershem ky qe mori tokat e Shtetit falas repartee ushtarake i beri biznes privat te tijat, ky qe i perplas derat e shane puntoret e i detyron te votojne partine qe ky ka interes e ja ploteson deshirat. Infrakt te rafte se je bere me keq se sa ata derrat me djersen e fukarejve qe punojne per ty me gjithe diten duart ne uje. Ju doni ne nje si Enveri prape vetem nje si ai ju vjen hak juve kapitalista te digjeneruar."
l2TYc4sf9dw,@drinikaragjozi1112,HALLALL T'A BEFTE ZOTI ty ..ty orre bytheqire RRAKIP
l2TYc4sf9dw,@drinikaragjozi1112,Rrezervat e shtetit..Te SHTETIT SHQIPETARE..NE LABINOT FUSHE ..Me sa para i morri ky IGNIORIANT ?
l2TYc4sf9dw,@drinikaragjozi1112,Sa para te ka dhene ky bytheqiri
l2TYc4sf9dw,@drinikaragjozi1112,O ju qifsha rropt te dyve orrre bixhozxhi..te dy orre morrtje
l2TYc4sf9dw,@rushapalushaj7838,"Gazette i neveritshem, nuk mund ta degjosh!"
l2TYc4sf9dw,@politicallyincorrect2564,"Ta dhjeu o Garip se ngele duke ironuar njerzit. Turp te te vij, ngele vetem me qeshje ironike, palo burre."
l2TYc4sf9dw,@albertrrotani7539,Vetem nji trap je kur i bie ndesh babit tan per edin qe jeni vetem hajduta turpe ore legen
l2TYc4sf9dw,@user-io5mp3ej9u,Babai yt mamir ta kish derdhur ne Tok se ja ka lon asej nones Tone se ti ishe nje njeri i Pa ndergjeshem ka fryn era ti Po shkojshe morran i flliqur
l2TYc4sf9dw,@Aplacino,"edhe Berisha Anti-Shqipëtar , punëtor i te keqes! që shkatërrojn si virus Shqipëtarët , Populli Shqipëtar duhet sa ma shpejt mi largu , mafiozët nga pushteti , si nano.berisha.meta.rama.basha.etj etj janë Anti-Shqipëtar , dhe tani sa ma shpejt Shqipëtarët duhet bashkohen.."
l2TYc4sf9dw,@arbenvuthi7103,"po pse e lini kete hajdut te flasi keshtu. Berisha per mu ska asnje vlere. Po ky le te tregoi si e filloi ""biznesin"", dhe pastaj te tregoje qe ky ve pikturat e Rames ne mure si te Stalinit nje here e nje kohe. Baba rrezik i kthehet ne vorr se si ky na u bo pro-socialist. rri pash zotin se sje ti aq i zoti sa te na marresh hektare to ndermarrjeve te dikurshme, pa korrupsion."
l2TYc4sf9dw,@lulzimrroli8220,Bravo bravo bravo te madhe zoti gjergj ke tregu je gje shum te vertet
l2TYc4sf9dw,@SilvanaCelaj,Bravo Rralitet Rrespekte
l2TYc4sf9dw,@erjondaci57,Gjergj Luca kurva e socializmit....bythlepires I rames
l2TYc4sf9dw,@ermiragreca3873,Bravo Gjergj Luka
l2TYc4sf9dw,@leckomanaj3071,o luca te ndimoft zoti po sa e kan paguar nga ky lugat
l2TYc4sf9dw,@bernardberisha1824,gjergj luca keq te asht ba por kto rregjimet mas enverit ishin pro enverista ne qdo aspekt pse nuk kuptoj populli sepse kta perdoren praktikat qe dishin pra rradhe mos e len me qa edhe prap vazhdojn me votua ? tash du me rishiku do gjana per partin demokratike edhe demokratet sala eliminoj gjdoken qe nuk ishte dakord me vijen e sales qa do te ishte kjo diktature edhe perqamjet qe partia demokratike ka edhe sot asht sala dorasi per menimin tem partia demokratike asht majt prej ekstremistave pse pse ? ne te vertet partia demokratike do te ishte ken apsolute e pa thyshme sikur te mos kishte kundershtua asnji ne tan boten njerezit Jan njisoj ata qe besojn ne demokraci nuk nryshojn po ashtu jan edhe ata qe nuk besojn ne demokraci ktu si nuk e kuptoj kush me than hej kjo asht gabim ktu ishte gabim basha por kam than se ka ken masha e sales  partia demokratike duhet me i pas dyert e hapuna per qdo demokrat i ri apo ne mosh partia democratike nuk ishte dasht me u majt prej ektremizmit ?
l2TYc4sf9dw,@PolVlore,"Pavaresisht historise se tij shume negative ne kohen e PD ,per Sali Berishen nuk tha asnje gje negative biles e lartesoj figuren e tij dhe familjes se ti .Si nje njeri i thjesht qe u be nje doktor dhe politikan e familjar i sukseshem. Dhe shume e vertete njerezit qe ka pas verdalle e kane lene ne balte dhe mban shume te zeza mbi supe per shkak te tyre.Menyra si e tregon duket qe flet fjale nga thellesia dhe qe i beson vertet dhe kur e thote nje nga propagandusit me te medhenj te Rames duhet te jete e vertete."
l2TYc4sf9dw,@lukpepaj6929,Ti je ni komunist servil i Edi Rames ti je ni hajn me gjith ata socjalista qe ka fidhuar te dalin si kerminet kur bie shi ti i rren shqiptaret me ni rrog qesharake qe me ate rrog nuk munden te blejn   as duhan ai qe pin ik mos na shit porr ketu o mashtrues
l2TYc4sf9dw,@rozakajacka5688,Brao👏
l2TYc4sf9dw,@rozakajacka5688,Bravo Gjergj Luca je i dret.👏
l2TYc4sf9dw,@xhikexhike619,Dallkauk.
l2TYc4sf9dw,@Readerlajmesh,https://www.youtube.com/live/ogrcImH-DhI?feature=share
l2TYc4sf9dw,@gjystinalekaj.8704,Bravo Gjergj❤👑❤🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
l2TYc4sf9dw,@gjystinalekaj.8704,"O Gjergj po ku ti ke shku tek ky,ky ste len me fol."
l2TYc4sf9dw,@gjystinalekaj.8704,Njerezit puntor jo te gjithe politikanet i lejne t punojne politikanet tane jane n shpirt te zeze.
l2TYc4sf9dw,@gjystinalekaj.8704,"Gjergj Luca ,ti ske kene asi i tij.Prandaj t ka luftu e shkatrru biznesin ky gazetari ban si i me""em sh here,por vetem flet kaq."
l2TYc4sf9dw,@drinikaragjozi1112,Orre rakip ORRE KARRR
l2TYc4sf9dw,@drinikaragjozi1112,O rrakip ti je me KARR SE LUCA
l2TYc4sf9dw,@drinikaragjozi1112,Ca thu mer KARR ..NE KOKEN E TIJE TE RRACES VET...ORRRE KARRR
l2TYc4sf9dw,@drinikaragjozi1112,Or LUCE ..KE QENE HISTORIKISHT RRROT KARRRRI..OR BQ
l2TYc4sf9dw,@kantouldedaj8147,Mire ta kan ba more kokrra e legenit rri tu leh si qen
l2TYc4sf9dw,@taulantgega4395,Ore jam dakort me ty po ti mendon😅 se ka reforem ne drejtesi o ju ini per tu shtyp te terve ty ramen e salen intrigant barbona
l2TYc4sf9dw,@ladipipero3224,Po si ka mundesi more legen te gjith qenkan llum kurse edi jote qenka I kulluar
l2TYc4sf9dw,@gencipina5648,"Bravo , Gjergj Luca!💪🏻 
Unë kam mbaru shkollën në Shkodër dhe kam respekt maksimal për Shkodrën Loce e Shkodranet!
Kur ishim fëmijë, urrenim rolet negativ, të Ndek Lucës duke personifikuar atë si njeri i lig i keq!
Ndreka ishte malosor dhe aktor gjigand! Sot i shofim rolet e tij të luajtura me mjwshtëri e fantazi!
Gjergj të rujt zoti, je njeri i drejtë , por kujdes me jetën tënde!👍"
l2TYc4sf9dw,@cecomusaraj4996,ke ka len pa shkaterruar ky kriminel
l2TYc4sf9dw,@vjollcagrabova3392,"Bravoooooo e Gjergji 
Respekte per fjalet e ndjera nga zemra .🎉🎉🎉🎉🎉🎉🎉🎉"
l2TYc4sf9dw,@ginoboun9027,Ahahaha o ylli na dhive fare te dhjefsha portokallin
l2TYc4sf9dw,@user-rd4oh4ud9j,KY eshte1/2 lab 1/2 shkodran apo malsor Kombinim karakteresh Motren Rozafen e Kam njoh Vajze e mrekullueshme e zgjuar me nje karakter per tu admiru
l2TYc4sf9dw,@Kolkola20244,"Ky barbon mashtrus ka punu me Fatos Nanom,te klubi ktij kane qene kliente gjithe gangsterat e asaj kohe,prostitucin brenda,makineta,dhe asnje koker takse ska pagu,dhe pa piken e fytyres,dhe te turpit ben kte lloj teatri banal ne studio televizive,turp edhe per ju se e njifni badakciun.🤡🤡🤡🤡"
l2TYc4sf9dw,@ledi1559,Po ik o mashtrus se me shkeljet qe ke bere me bizneset e tua i ke pire gjakun shqiptarve 😥😥 plera si ty qe i lepihen njeher saliut njeher rames sduhen te kene goje te flasin 🤮🤮🤮🤮
l2TYc4sf9dw,@iflex706,"O ylli lafsha lene Gjergjin te flasi.... O ersekar, tamam tipik ersekar 🙄🙄🙄"
l2TYc4sf9dw,@user-tv9ux9iv2z,"Ai se ka dijte se cbehet sepse sic ndau tokat fshatshe ;
Ashtu dhe bizneset jan kriju fshatshe"
l2TYc4sf9dw,@bluesea8,"Bravo Gjergji ,ashtu beri sali krimi me seren e tij kriminale ne shqiperi Zoti marte hak se dogji e shkateroi e solli vec percarje"
l2TYc4sf9dw,@user-cu6jh3um3p,I  lumshin  duart
l2TYc4sf9dw,@behxhettroplini1669,O Ylli po pusho o te qifja udhet se na cave trapin
l2TYc4sf9dw,@liljanatako1310,Sa mire ta paska bere.
l2TYc4sf9dw,@LaneRraciHestia,Se pyte lucavellin ku e ke BALLKANIN E HAPUR
l2TYc4sf9dw,@mrikatryci7368,🌟👍Po ty te lumtë o Gjergj  Ndrek  Luca sa bukur ke fol👍🌟
l2TYc4sf9dw,@Maria-vv9yg,ylli je kot fare poniros kakos paloanthropos krima
l2TYc4sf9dw,@genibelortaja6480,Bravo Luca njeri i zgjuar
l2TYc4sf9dw,@flamursylaj3464,O gazetar leshi po mos i shkoni ne emision kti klloshari  i pa kukturum sdin as kur nderhyn e as   Kur ndegjon
l2TYc4sf9dw,@alfredmustafa5761,Sali Berisha  o Gjergj i hoqi Shqiptaret  nga Morrat ku lyenim koken me Vajgur  .I hoqi Shqiptaret  nga buka Babanace .I hoqi shqiptaret  nga Fukaralleku nga Servilizizmi .I hoqi nga Spiunlleqet  ku vellai dilte deshmitar  ne gjyq  per Vellan. I beri shqiptaret me Vila me Benxa i mesoj si eshte jeta dhe kjo eshte Realitet. Persa i Perket njerezve si ty qe nuk jane te ngopur nga leket dhe ca Tipa si Puna jote mendojn se duke pasur shume para te babzitur e te pangopur  nuk do vdesin  kurr .Jo ore Zotri se Tipa si ty sado ndere tu besh prap do te hidhni posht.
l2TYc4sf9dw,@CiprianSimpetru-vu7vo,Ti je djali i ish komunistit qe spiononte njerez te pafaishem or pith motre
l2TYc4sf9dw,@robertmucaj8264,Gjergj e bo me mire biznesin.lene politiken
l2TYc4sf9dw,@dashdash3006,Sa je pagu per kete promovim o ylli Rakipi???ke fillu me promovu edhe ordinere e trafikante droge tani???
l2TYc4sf9dw,@nokaxhulia4930,"Respekte per zotin Berisha, I doli perball komunizmit, sepse shqiptaret I kishte mbytur zhuli dhe morrat, skishin buk me ngren me rracion, ky ka qen dhe ky eshte o pleher respekte per Berishen"
l2TYc4sf9dw,@halilcenaj46,Llozhe njoni tjetrit mas tekes se 4e😂😂😂na shpifet
l2TYc4sf9dw,@demirdemiri9591,O gjergj luca nu bahen te dyja edhe biznes edhe politike . Ty politika te ka dhene privilegjin qe te bash bisnes duke shkaterruar te tjeret se vetem ti prodhon e shet . Po te asht dhane mundesija te bash edhe ca gjana te pa ligjeshme dhe po ta them une ti meriton te shkaterrohes se ban dhe trimin po dhe boksjerin dhe ha grushta turinve si lope. Por Zoti nuk ka fole nje here Ai flet per dite dhe rrezon perandorite jo ty koke tulqe ban dhe te zgjuarin. Se ke shok skenderbeun e spiropalkes.
l2TYc4sf9dw,@theslayer2899,Ik ore LEGEN KE BERE LEK ME LEKET E FUKAREJVE .....SA TE KA PREMTUAR EDI RAMA?...IK ORE I DEGJENERUAR.
l2TYc4sf9dw,@georgexhumari6937,"I madhi Ndreke Luca .dinte ke te donte .dinte ke te respektonte  .ah mor adash pse nuk i ngjave atyre prinderve qe i deshi gjithe Populli.por u lidhe me Ramen dhe me pleherat e universit  .paraja nuk eshte gjithecka  .kur do e kuptosh  money is not everything
Kur te ikim nga kjo Bote s'do marrim gje me vete.Prinderit e tu qe i dashuronte Krejt Shqiperia mbase nuk kishin parate qe ke ti .Por kishte kulture  .kishte moral .ti u lidhe me te pamoralshmit  .
E turperove pas vdekjes  .u lidhe me socialistet  .shume gabim  .Ndreke Luca i perjetshem Kujtimi respekte per prinderit e tu .jo per ty"
l2TYc4sf9dw,@AgronMata-yq5gh,Zoti luca je njeri shum i nderuar fjalet qe thua Jan te verteta jam kthyer nga Italia ne 2008 dhe u ktheva ne 2012 ne Italia  se qeveria e berishes lshte gjakpires  pa' asnje vizion na prishi endrat  dhe jam nje nga demokratet e par si gjith ata te rinj familia ime nje nga familjet dibrane qe ika dhon tiranes un me vllezrit e mi enderonim per te bere dicka per venin ton te zhduken maskarejt se e shkatruan at ven te bukur jemi me ty nje njeri qe mundohesh per venin respekte
l2TYc4sf9dw,@erionbeqirllari4984,"Ik ore ajidut ato ndertesa ato prona qe na,ke bere lokale dhe shum gjera te tjera ku I gjete kush ti dha ato jane djersa tone dhe ti i ke vjedhur bashke me ramen"
l2TYc4sf9dw,@klajdielezi3113,Duhet te te kishin zhduk..asgje  ste kan ber .Zaptues tokash e tunelesh shteterore ..leva e rames ..dhe sa per Ndrecen respekte max
l2TYc4sf9dw,@vedatjanuzi7473,"Edvini e ndjek dragoin bashke me ty ,ai tjetri asht plak dhe  ti je ne rruge te sigurte sa tkete levizje te lire e pa pengesa anijesh maunesh me banane,peshk,patate……"
l2TYc4sf9dw,@kuitimbullari.hallimath.or7732,Po ihyn grupi ne burk filloje te qahet kodoshi
l2TYc4sf9dw,@sokolbaci9415,Ky Ylli eshte mje rrot gomari si gazetar
l2TYc4sf9dw,@unknown-kn8ft,Te qifsha shkodren tate o kar
l2TYc4sf9dw,@unknown-kn8ft,Ky a ma qytrym hajdut që shfrytezon e shfrytezon njerzit
l2TYc4sf9dw,@bilbilruka1512,Te falenderoj per  gjithçka qe reagon ne kte studio  qe per mua jan realitet  esali Berisha skaqen nje parti demokratike  qe punuan te gjith per te     por nje band demokratike  me monistat ne krye           jeni i nderuar bravo ne pune tuaj ju ndjek saher
l2TYc4sf9dw,@brajrammusaku2693,Mos more Gjergj…E bere me zember Yllin…!Vetem SALIUN mos ja shani….😂😂😂
l2TYc4sf9dw,@albertbushpreni186,More po ky pse nuk tregon se nga i sajoi ai lokalet për të cilat paguan kaq miljona
l2TYc4sf9dw,@Zekije,"Sa miliona i ka dhe Rama per te lavderuar veten e tij, ketij qe aktron ne ate regjistrim, analizoini mire njerezi kur futen ne politike, njerez si ky dhe si psikopati Rama, gjen shume tek landfilli i shares, zor se gjen njerez te edukuar dhe te mencur si personi qe ai e kundershton dhe i ul dinjitetin, sipas tij, te urdheruar nga E. K. Rama, familje psikopatesh dhe imoralesh. Kur te flisni, mos mendoni vetem per parate e droges qe do merni, sepse parate e roges mujore, nuk i leshon njeri nga dora dhe xhepi. Maskarenj."
l2TYc4sf9dw,@Zekije,"Kush e hoqi shkrimin, do ta paguaj shtrenjte, vendoseni neqoftese ju djeg kaq shume, e shkruaj prape, sepse ka portale te tjera. I dhieri shan te permjerin, ky eshte Edvin Rama psikopati me i madh qe ka pare historia e Shqiperise dhe nderkombetareve. Maskara.👺"
l2TYc4sf9dw,@marioreno9856,Babai ytë ka qenë një njeri shume i madh po ti je vari leshtë.
l2TYc4sf9dw,@brunildalusha2169,"Bravo Gjergj,"
l2TYc4sf9dw,@fatmirvokkri7316,Nuk ka shkodran budallenj😊
l2TYc4sf9dw,@laertogiorgis555,Po dhe ti kelush i berishes ishe
l2TYc4sf9dw,@xhaxhi2729,Ky Ylli vërtetë qenka si RRIQËR.
l2TYc4sf9dw,@user-eg2sw4rt1p,O ESHT TURPI ME I MADH QE I BIRI I KUJT JE ME FETYREN TENDEQE TREGON  VEQ DUKE PARE TRAJTIMIN E PUNONJESEVE TE BISNESIT TEND NE LEZHE
l2TYc4sf9dw,@themasktraprecords,"Ende eshte Parlamenti i Shqiperise perplote me Komunista nuke eshte per te u habiture qe kane Lufte mese veti shumica e tyre jane Klane Familiare qe e kane kape Shtetin ne dore qfare Demokratie bejn kta po kta nuke e dijne qka eshte fjala Demokrati -Deputet te Kuvendit punoje per veten e jo per Populle.
Folni qka te duani kerkune nuke jeni po shkelni ne vend pra jeni tu jetu dhe vepru tamam si Enver Hoxha.
Gjeneratat te reja po largohen nga Shqiperia e Deputet po Pasurohen gjdo dite Zoti ju Vrafte!"
l2TYc4sf9dw,@BoikenMorava,Me pak fjale ktij sa t'i cenosh interesin e mos t'i japesh tendera te ben gropen !
l2TYc4sf9dw,@agronbashllari7922,O rakip muti leri të flasin për një aktor që svjen më mor mut apo do të mbrojë sal mutin.
l2TYc4sf9dw,@agronbashllari7922,Avokat mbrjotës i sal mutit është ky rakip leshi.
l2TYc4sf9dw,@tareduka9647,Paske marrë shumë diell....o Jorgo 😂😂😂😂😂😂
l2TYc4sf9dw,@mayamin-ys5fr,Ilaci me mir kur je zen kaps shiko gjergj luca edhe del rehat ike byth qir lepirse si puna jote edhe disa si ty nuk behet shq lepirsa
l2TYc4sf9dw,@mustafekrasniqi8426,Mjerë Baba kend e ka lënë pasardhës!
l2TYc4sf9dw,@gezimiljazi7687,ROFSHË O GJERGJË  LUCA TË GJITHË NJERZITË E MIRË I NDOQI PDJA  DHE KA MBETUR LLUMI I BANJAVË
l2TYc4sf9dw,@bujmuc5632,Ik o komunist i dreqit lepires i Edi Rames
l2TYc4sf9dw,@dhuratadeva4822,Bravo Gjergj Luca rrefim i papare 👏👏👏
l2TYc4sf9dw,@egzonguri9041,Konfiskimi i pasurise e pastrin Drejtesin vetem jonfiskim qe i kane parate e vjedhura te fondeve dhe rrugeve dhe kanaleve vadites qe i kan marre prate dhe i kan quare jshte shtetit i kan investuare
l2TYc4sf9dw,@oasisfantasy4322,Pak a shum si tifoz futbolli kur djali formohet duke pare babain..
l2TYc4sf9dw,@bardhibardhi9664,Te admiroje ke then te verteten dhe ja core masken keti komunisti dhe kriminelit Sali Berisha keti kurves plak
l2TYc4sf9dw,@mirtailazi,Draganen ku e ke
l2TYc4sf9dw,@Leo-fl7gd,"Duket rrefim i sinqerte,kam pas menim tjeter per ty por nqs vertet ta ka ba kshu PD-ja ben mir qe jau kthen me ket menyr 👍 kush te ndihmon duhet vlersuar,jo te ndihmoj gjasme por ne te vertet don me me myt!!"
l2TYc4sf9dw,@entela-tela5820,"Po lere te shpjegohet o Ylli , me shume flet ti , se te ftuarit …"
l2TYc4sf9dw,@urimjusufi9103,"Po cfar thua more gjakatar ipopullit shqiptare, o ndyrsire, po ti nga PD, u ngrite mor pis, ike itradhetove dhe tani del e shan mor koke lope, ku eke anien me shkrimin ballkani hapur o qelbesire, se ai biznes nuk eshte i yti mo plere pse genjen o tradhtar, qe uke vjedh tokat fshatareve me pushtetin Socialiste, po tani ku ne hale do vesh kur do vin ne pushtet, perseri domino dote bejn te luash eraki te pishe se si mut ke qen ai do mbrtesh"
l2TYc4sf9dw,@adrianokalaj6979,Bravo ësht e vertet je burr 🙏
l2TYc4sf9dw,@Ida-gc5gf,Ik more hajdut .mos lif 🐕🐕qen
l2TYc4sf9dw,@nailezorba3038,Ylli  lene te foli se nuk aq i mencem se Saliu
l2TYc4sf9dw,@timoasimeti183,"Po, ekzaktë Gjergj Luca  👏👏👏👏👏"
l2TYc4sf9dw,@samishuaipi4005,"Ky pusht Dukagjini, na ka ça matrapikun."
l2TYc4sf9dw,@IronMaiden8,"Gjergj, ti je, goditur| (jo shume) si kontigjent i fatos naos. Por me kryesorja si trafikant nderkombetar droge i skeduar"
l2TYc4sf9dw,@gjeloshvokshi7071,"Fashist trima;defrenu me konjak Skenderbe,e ,mos pësoni infrakt në tru!

O ju vellerër krishterë ,vizitoni më shumë xhamitë,se,vëllezërit musliman po e vizitojnë kishën e Laqit!"
l2TYc4sf9dw,@mosebesopodeshe4866,"Paskam pas mendim të gabuar për këtë njeri.  
Bravo ec përpara  Gjergj.  Ke thënë fjalë të mëdhaja, sepse janë të vërteta."
l2TYc4sf9dw,@harley5084,S ka gjer luc qe bon ate qe “ka” bo atje pa nai gjerg kastritot mrapa qe e mbron
l2TYc4sf9dw,@leonardndoci5032,"Asht per te qeshur , nuk i doli nga pd , po i doli nga ps , nga i mori  miliarda lek investim ne elbasan dhe ne anijet e peskimit ky zotri , mos vall i nxori me djersen e ballit apo investimet e krereve te ps ,  asht stimolant i madh , i ka ngjar te atit si artist filmash ,"
l2TYc4sf9dw,@florikadhima4796,Bravo.
l2TYc4sf9dw,@hajroselimi1804,Nuk nigjohet ky gazetar ta shpif
l2TYc4sf9dw,@dritapeci3597,Ah sikur te kishim mëshumë njerëz si Gjergji ! Do të ishte shumë herë më mirë Shqipëria ! Jetë të gjatë dhe mendjen në vend or Djalë !
